IMG_ID,stage,kind,shape_equal,cpu_min,gpu_min,cpu_max,gpu_max,cpu_mean,gpu_mean,mean_abs_error,max_abs_error,rmse,p95_abs_error,p99_abs_error,voxels_abs_gt_tolerance,fraction_abs_gt_tolerance,cpu_count,gpu_count,common_slices,cpu_only_slices,gpu_only_slices,mean_center_distance_px,max_center_distance_px,mean_radius_abs_diff_px,max_radius_abs_diff_px,cpu_voxels,gpu_voxels,voxel_delta,abs_voxel_delta,dice_cpu_gpu,iou_cpu_gpu,xor_voxels,xor_fraction
380,vesselness_artery,float,True,0.0,0.0,0.8408973217010498,0.8408973217010498,0.003111258201697662,0.0031112586942898465,1.0222722299952405e-08,0.009571610949933529,5.8923222770629495e-06,1.4901161193847656e-08,3.5390257835388184e-08,445.0,3.2961947246662624e-05,,,,,,,,,,,,,,,,,
380,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,10309.0,10310.0,1.0,1.0,0.9999515010427276,0.9999030067895247,1.0,7.407179156553397e-08
380,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,11405.0,11406.0,1.0,1.0,0.9999561615010302,0.9999123268455199,1.0,7.407179156553397e-08
380,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,44388.0,44393.0,5.0,5.0,0.9999436816435949,0.9998873696303471,5.0,3.703589578276699e-07
854,vesselness_ostios,float,True,0.0,0.0,0.7491466403007507,0.7491465210914612,0.0020303424107761554,0.0020303423009847233,7.827097665528844e-09,0.006967797875404358,3.503047717209883e-06,1.1292286217212677e-08,3.16067598760128e-08,880.0,4.8828125e-05,,,,,,,,,,,,,,,,,
854,aorta_circles,circles,,,,,,,,,,,,,,,173.0,173.0,173.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
854,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,566203.0,711388.0,145185.0,145185.0,0.883473662541455,0.7912698813289365,148873.0,0.008260442560369318
854,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,196101.0,217361.0,21260.0,21260.0,0.6947966197619129,0.5323282411628234,126190.0,0.007001842151988636
854,vesselness_artery,float,True,0.0,0.0,0.8468770980834961,0.8468770980834961,0.002562463714742012,0.002562465444476613,1.2248111627282781e-08,0.02326049655675888,8.566125301071284e-06,1.4435499906539917e-08,3.3527612686157227e-08,669.0,3.712047230113636e-05,,,,,,,,,,,,,,,,,
854,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6855.0,6855.0,0.0,0.0,1.0,1.0,0.0,0.0
854,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,7140.0,7140.0,0.0,0.0,1.0,1.0,0.0,0.0
854,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,31176.0,31176.0,0.0,0.0,1.0,1.0,0.0,0.0
937,vesselness_ostios,float,True,0.0,0.0,0.8252274394035339,0.8252273797988892,0.002138494101393459,0.002138495549262992,7.573688951612444e-09,0.007160276174545288,3.5985243647011665e-06,1.234002411365509e-08,3.236345946788788e-08,760.0,4.216974431818182e-05,,,,,,,,,,,,,,,,,
937,aorta_circles,circles,,,,,,,,,,,,,,,82.0,82.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
937,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,128170.0,129312.0,1142.0,1142.0,0.992302374534919,0.9847223506921963,1982.0,0.00010997425426136363
937,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,49804.0,50696.0,892.0,892.0,0.9725572139303482,0.9465804102345581,2758.0,0.00015303178267045455
937,vesselness_artery,float,True,0.0,0.0,0.851507306098938,0.8515072464942932,0.002830935033209882,0.00283094170326511,1.5688769243372188e-08,0.04835681617259979,1.6110993651322017e-05,1.4901161193847656e-08,3.4458935260772705e-08,550.0,3.0517578125e-05,,,,,,,,,,,,,,,,,
937,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6376.0,1314.0,-5062.0,5062.0,0.32067620286085824,0.19095555211398482,5224.0,0.0002898615056818182
937,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6599.0,1360.0,-5239.0,5239.0,0.3213971604472924,0.19146706586826348,5401.0,0.0002996826171875
937,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,29038.0,7078.0,-21960.0,21960.0,0.36726104773507584,0.2249355582688916,22852.0,0.001267977627840909
315,vesselness_ostios,float,True,0.0,0.0,0.7532281875610352,0.7532280683517456,0.0022851438367463475,0.002285147247879354,1.0345632349855455e-08,0.018318042159080505,6.804854555135282e-06,1.30385160446167e-08,3.341119736433029e-08,901.0,4.999334161931818e-05,,,,,,,,,,,,,,,,,
315,aorta_circles,circles,,,,,,,,,,,,,,,134.0,134.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
315,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,386117.0,395205.0,9088.0,9088.0,0.9865228420548762,0.9734041209721008,10530.0,0.0005842729048295454
315,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,109612.0,110760.0,1148.0,1148.0,0.9258435735937415,0.8619262063080342,16342.0,0.0009067604758522727
315,vesselness_artery,float,True,0.0,0.0,0.8550856709480286,0.8550857305526733,0.0030559357658037603,0.003055938361230055,1.4242493858520475e-08,0.02481985092163086,9.291702197987134e-06,1.5599653124809265e-08,3.655441105365753e-08,735.0,4.0782581676136365e-05,,,,,,,,,,,,,,,,,
315,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6386.0,6386.0,0.0,0.0,1.0,1.0,0.0,0.0
315,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6663.0,6663.0,0.0,0.0,1.0,1.0,0.0,0.0
315,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,28865.0,28865.0,0.0,0.0,1.0,1.0,0.0,0.0
428,vesselness_ostios,float,True,0.0,0.0,0.7766119837760925,0.7766120433807373,0.0023039693047693737,0.002303968572685451,9.649744497853513e-09,0.009276092052459717,4.348147145117639e-06,1.3969838619232178e-08,3.3527612686157227e-08,887.0,4.921653053977273e-05,,,,,,,,,,,,,,,,,
428,aorta_circles,circles,,,,,,,,,,,,,,,157.0,157.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
428,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,517624.0,524374.0,6750.0,6750.0,0.9917043986648727,0.9835452989695824,8644.0,0.0004796253551136364
428,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,135289.0,136876.0,1587.0,1587.0,0.9573898186761707,0.9182624875776179,11597.0,0.0006434770063920455
428,vesselness_artery,float,True,0.0,0.0,0.8527444005012512,0.8527443408966064,0.003439752766881358,0.0034397548626110856,1.3547554842766404e-08,0.044112786650657654,1.1679097037406183e-05,1.6763806343078613e-08,3.725290298461914e-08,656.0,3.6399147727272724e-05,,,,,,,,,,,,,,,,,
428,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6574.0,6574.0,0.0,0.0,1.0,1.0,0.0,0.0
428,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6892.0,6892.0,0.0,0.0,1.0,1.0,0.0,0.0
428,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,25976.0,25976.0,0.0,0.0,1.0,1.0,0.0,0.0
752,vesselness_ostios,float,True,0.0,0.0,0.8063454627990723,0.8063454031944275,0.00225956443984109,0.0022595623595192786,8.445483906547053e-09,0.011048659682273865,4.8527596200035575e-06,1.0244548320770264e-08,2.991873770952225e-08,787.0,4.366787997159091e-05,,,,,,,,,,,,,,,,,
752,aorta_circles,circles,,,,,,,,,,,,,,,113.0,113.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
752,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,287891.0,301237.0,13346.0,13346.0,0.9672125582216429,0.9365068929926172,19316.0,0.00107177734375
752,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,98837.0,103008.0,4171.0,4171.0,0.887621689910575,0.7979494762345899,22683.0,0.0012586004083806818
752,vesselness_artery,float,True,0.0,0.0,0.8446643352508545,0.8446642160415649,0.0027418915842485434,0.0027418930850732636,1.1904311314758322e-08,0.04469618946313858,1.2887337493603363e-05,1.30385160446167e-08,3.3527612686157227e-08,609.0,3.379128196022727e-05,,,,,,,,,,,,,,,,,
752,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,16844.0,16844.0,0.0,0.0,1.0,1.0,0.0,0.0
752,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,19243.0,19243.0,0.0,0.0,1.0,1.0,0.0,0.0
752,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,72187.0,72187.0,0.0,0.0,1.0,1.0,0.0,0.0
13,vesselness_ostios,float,True,0.0,0.0,0.7567036747932434,0.7567036747932434,0.0029484337843995027,0.002948435464440818,1.099196352370444e-08,0.018670693039894104,6.376439331552326e-06,1.4901161193847656e-08,3.620516508817673e-08,728.0,4.6092939574688796e-05,,,,,,,,,,,,,,,,,
13,aorta_circles,circles,,,,,,,,,,,,,,,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
13,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,121815.0,123798.0,1983.0,1983.0,0.9880584496748951,0.9763987350430101,2933.0,0.00018570136232494812
13,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,47439.0,48496.0,1057.0,1057.0,0.9577317975712722,0.9188918891889188,4055.0,0.0002567402060101141
13,vesselness_artery,float,True,0.0,0.0,0.8434280157089233,0.8434279561042786,0.003779786038576311,0.003779782093739569,2.4319291763753605e-08,0.06664910912513733,2.1996612479069612e-05,1.682201400399208e-08,3.888271749019623e-08,565.0,3.5772679752334027e-05,,,,,,,,,,,,,,,,,
13,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6057.0,6057.0,0.0,0.0,1.0,1.0,0.0,0.0
13,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6280.0,6280.0,0.0,0.0,1.0,1.0,0.0,0.0
13,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,24937.0,24937.0,0.0,0.0,1.0,1.0,0.0,0.0
538,vesselness_ostios,float,True,0.0,0.0,0.6251242756843567,0.6251242756843567,0.0014996580344334679,0.0014996575811143547,7.156165889159098e-09,0.011166727170348167,3.7017950858874217e-06,1.1699739843606949e-08,3.115838808298726e-08,734.0,4.0727095170454543e-05,,,,,,,,,,,,,,,,,
538,aorta_circles,circles,,,,,,,,,,,,,,,109.0,109.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
538,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,307858.0,278094.0,-29764.0,29764.0,0.9472414122658511,0.8997707767975541,30914.0,0.0017153098366477274
538,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,109981.0,100569.0,-9412.0,9412.0,0.8116171930657801,0.6829593867649292,39664.0,0.002200816761363636
538,vesselness_artery,float,True,0.0,0.0,0.8092871904373169,0.8092870712280273,0.002021585021761949,0.002021586205587095,1.133343273324029e-08,0.019386623054742813,7.377951895745903e-06,1.4551915228366852e-08,3.282912075519562e-08,605.0,3.35693359375e-05,,,,,,,,,,,,,,,,,
538,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6604.0,6604.0,0.0,0.0,1.0,1.0,0.0,0.0
538,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6828.0,6828.0,0.0,0.0,1.0,1.0,0.0,0.0
538,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,25953.0,25953.0,0.0,0.0,1.0,1.0,0.0,0.0
965,vesselness_ostios,float,True,0.0,0.0,0.73591548204422,0.7359155416488647,0.0021393047576688685,0.0021393048402356773,7.64181072439259e-09,0.007542207837104797,3.009718821141691e-06,1.210719347000122e-08,3.166496753692627e-08,907.0,5.032626065340909e-05,,,,,,,,,,,,,,,,,
965,aorta_circles,circles,,,,,,,,,,,,,,,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
965,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,153986.0,153802.0,-184.0,184.0,0.997881658804112,0.9957722733756971,652.0,3.617720170454546e-05
965,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,57145.0,57162.0,17.0,17.0,0.9902455667631903,0.9806795931451543,1115.0,6.186745383522727e-05
965,vesselness_artery,float,True,0.0,0.0,0.8506875038146973,0.8506875038146973,0.0027653844822028554,0.0027653804147661255,1.3343040837519707e-08,0.02373442053794861,1.0239672403605016e-05,1.4901161193847656e-08,3.4458935260772705e-08,735.0,4.0782581676136365e-05,,,,,,,,,,,,,,,,,
965,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,5530.0,5530.0,0.0,0.0,1.0,1.0,0.0,0.0
965,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6281.0,6281.0,0.0,0.0,1.0,1.0,0.0,0.0
965,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,23799.0,23799.0,0.0,0.0,1.0,1.0,0.0,0.0
447,vesselness_ostios,float,True,0.0,0.0,0.8062817454338074,0.8062816858291626,0.0026770688334756686,0.002677070603367042,1.049122247282439e-08,0.012564480304718018,4.786694697491609e-06,1.3504177331924438e-08,3.3527612686157227e-08,769.0,4.7893913424744896e-05,,,,,,,,,,,,,,,,,
447,aorta_circles,circles,,,,,,,,,,,,,,,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
447,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,154908.0,156836.0,1928.0,1928.0,0.9906525867378362,0.9814783034278487,2914.0,0.00018148616868622448
447,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,57445.0,58688.0,1243.0,1243.0,0.9674080580024627,0.9368735302456679,3785.0,0.00023573272082270407
447,vesselness_artery,float,True,0.0,0.0,0.8487498164176941,0.8487496972084045,0.0034615846363401327,0.0034615879653916264,1.1086567705583835e-08,0.03248394653201103,9.503441343400682e-06,1.6007106751203537e-08,3.725290298461914e-08,603.0,3.7555305325255105e-05,,,,,,,,,,,,,,,,,
447,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,2910.0,5204.0,2294.0,2294.0,0.6549174266699531,0.4868975627634231,2800.0,0.00017438616071428572
447,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,2953.0,5308.0,2355.0,2355.0,0.6536738893596417,0.4855241862974285,2861.0,0.0001781852877869898
447,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,11670.0,21742.0,10072.0,10072.0,0.6229498383814198,0.45237991740925887,12598.0,0.0007846131616709184
836,vesselness_ostios,float,True,0.0,0.0,0.765463650226593,0.7654635906219482,0.0020781192711526223,0.0020781197263362063,8.587578942311877e-09,0.009724840521812439,3.815940173931682e-06,1.1175870895385742e-08,3.119930624961853e-08,867.0,4.8106800426136365e-05,,,,,,,,,,,,,,,,,
836,aorta_circles,circles,,,,,,,,,,,,,,,114.0,114.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
836,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,209011.0,217433.0,8422.0,8422.0,0.9772959638311244,0.9555999871596741,9682.0,0.0005372203480113637
836,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,74388.0,78844.0,4456.0,4456.0,0.9165840033413386,0.8460129868565301,12782.0,0.000709228515625
836,vesselness_artery,float,True,0.0,0.0,0.8589262962341309,0.8589262962341309,0.0025617018184904035,0.0025617008097276353,1.5402756013892145e-08,0.04056236147880554,1.5011781109528147e-05,1.3969838619232178e-08,3.3527612686157227e-08,663.0,3.678755326704546e-05,,,,,,,,,,,,,,,,,
836,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6918.0,6918.0,0.0,0.0,1.0,1.0,0.0,0.0
836,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,7001.0,7001.0,0.0,0.0,1.0,1.0,0.0,0.0
836,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,26708.0,26708.0,0.0,0.0,1.0,1.0,0.0,0.0
603,vesselness_ostios,float,True,0.0,0.0,0.7973456978797913,0.7973456382751465,0.0029607751607654237,0.002960771013538125,1.0121891586248235e-08,0.006499305367469788,4.44013650167649e-06,1.3271346688270569e-08,3.3760443329811096e-08,538.0,3.9850623862257284e-05,,,,,,,,,,,,,,,,,
603,aorta_circles,circles,,,,,,,,,,,,,,,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
603,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,155836.0,176983.0,21147.0,21147.0,0.9319479957574538,0.8725679948687364,22649.0,0.0016776520071677791
603,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,56761.0,65632.0,8871.0,8871.0,0.8136739846233036,0.6858772159396135,22805.0,0.0016892072066520024
603,vesselness_artery,float,True,0.0,0.0,0.8349065184593201,0.8349065184593201,0.0038797623737222026,0.0038797605617834317,1.0950033384034668e-08,0.013700209558010101,6.368529905667667e-06,1.5832483768463135e-08,3.725290298461914e-08,422.0,3.125829604065534e-05,,,,,,,,,,,,,,,,,
603,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,4073.0,4073.0,0.0,0.0,1.0,1.0,0.0,0.0
603,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,4134.0,4134.0,0.0,0.0,1.0,1.0,0.0,0.0
603,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,15582.0,15582.0,0.0,0.0,1.0,1.0,0.0,0.0
676,vesselness_ostios,float,True,0.0,0.0,0.7118244171142578,0.711824357509613,0.0027581848791664023,0.0027581845486674334,1.0935448101044066e-08,0.01006181538105011,5.233055914604444e-06,1.4551915228366852e-08,3.495370037853718e-08,775.0,4.300204190340909e-05,,,,,,,,,,,,,,,,,
676,aorta_circles,circles,,,,,,,,,,,,,,,119.0,119.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
676,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,212128.0,213613.0,1485.0,1485.0,0.9947033525077453,0.989462518341293,2255.0,0.0001251220703125
676,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,74406.0,75183.0,777.0,777.0,0.9778526495932187,0.9566650534329179,3313.0,0.00018382679332386363
676,vesselness_artery,float,True,0.0,0.0,0.8285097479820251,0.8285097479820251,0.0034748904448543864,0.0034748883472537884,1.3593235858842033e-08,0.030884012579917908,9.242275694074951e-06,1.6298145055770874e-08,3.789318725466728e-08,635.0,3.5233931107954545e-05,,,,,,,,,,,,,,,,,
676,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,1030.0,1030.0,0.0,0.0,1.0,1.0,0.0,0.0
676,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,1052.0,1052.0,0.0,0.0,1.0,1.0,0.0,0.0
676,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,4154.0,4154.0,0.0,0.0,1.0,1.0,0.0,0.0
44,vesselness_ostios,float,True,0.0,0.0,0.8379705548286438,0.8379705548286438,0.003158352213115652,0.003158349661968903,8.623076880569903e-09,0.01073676347732544,4.099677419821145e-06,1.2863893061876297e-08,3.521563485264778e-08,651.0,4.8220736309162624e-05,,,,,,,,,,,,,,,,,
44,aorta_circles,circles,,,,,,,,,,,,,,,71.0,71.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
44,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,130159.0,136958.0,6799.0,6799.0,0.9706533092240479,0.9429799677039236,7839.0,0.0005806487740822209
44,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,48437.0,51260.0,2823.0,2823.0,0.914811879996389,0.8429984286902671,8493.0,0.0006290917257660801
44,vesselness_artery,float,True,0.0,0.0,0.8518879413604736,0.8518880009651184,0.0037982177949940077,0.0037982154690384233,1.4309976448729297e-08,0.029277220368385315,1.1327354846939018e-05,1.4901161193847656e-08,3.748573362827301e-08,514.0,3.807290086468446e-05,,,,,,,,,,,,,,,,,
44,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,25587.0,25587.0,0.0,0.0,1.0,1.0,0.0,0.0
44,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,39705.0,39705.0,0.0,0.0,1.0,1.0,0.0,0.0
44,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,120315.0,120315.0,0.0,0.0,1.0,1.0,0.0,0.0
129,vesselness_ostios,float,True,0.0,0.0,0.773182213306427,0.7731820940971375,0.002305025377208676,0.0023050258220050053,9.878990359782939e-09,0.007652483880519867,3.675926531422316e-06,1.2711097951978445e-08,3.306195139884949e-08,1136.0,6.303267045454545e-05,,,,,,,,,,,,,,,,,
129,aorta_circles,circles,,,,,,,,,,,,,,,125.0,125.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
129,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,218279.0,243965.0,25686.0,25686.0,0.9418359135002293,0.8900660356142539,26886.0,0.0014918101917613636
129,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,74056.0,84824.0,10768.0,10768.0,0.872444612286002,0.7737487859064673,20266.0,0.0011244895241477272
129,vesselness_artery,float,True,0.0,0.0,0.8323678374290466,0.8323679566383362,0.003064006256070985,0.0030640031773329166,1.884985890078747e-08,0.052687808871269226,1.6075335604149046e-05,1.5192199498414993e-08,3.632158041000366e-08,849.0,4.710804332386364e-05,,,,,,,,,,,,,,,,,
129,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,8057.0,8057.0,0.0,0.0,1.0,1.0,0.0,0.0
129,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,8162.0,8162.0,0.0,0.0,1.0,1.0,0.0,0.0
129,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,30221.0,30221.0,0.0,0.0,1.0,1.0,0.0,0.0
518,vesselness_ostios,float,True,0.0,0.0,0.7257530093193054,0.7257530093193054,0.0016451620007088379,0.0016451601874595367,8.93624793000102e-09,0.02902522310614586,7.755870318167014e-06,1.2222972145534204e-08,3.166496753692627e-08,714.0,4.483446662808642e-05,,,,,,,,,,,,,,,,,
518,aorta_circles,circles,,,,,,,,,,,,,,,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
518,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,165925.0,169057.0,3132.0,3132.0,0.9867873497680473,0.9739192947720737,4426.0,0.0002779234583976337
518,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,60486.0,61969.0,1483.0,1483.0,0.9449185415050426,0.8955882352941177,6745.0,0.00042354128488297327
518,vesselness_artery,float,True,0.0,0.0,0.8444099426269531,0.8444100022315979,0.0022295768944699695,0.002229578466480173,9.554463549443535e-09,0.015102967619895935,5.84737446803131e-06,1.4901161193847656e-08,3.3527612686157227e-08,587.0,3.685970855838478e-05,,,,,,,,,,,,,,,,,
518,artery_raw_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6638.0,6638.0,0.0,0.0,1.0,1.0,0.0,0.0
518,artery_closed_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,6925.0,6925.0,0.0,0.0,1.0,1.0,0.0,0.0
518,artery_final_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,29108.0,29108.0,0.0,0.0,1.0,1.0,0.0,0.0
793,vesselness_ostios,float,True,0.0,0.0,0.7482114434242249,0.7482113838195801,0.0015590844091242764,0.0015590840883470995,7.296407278511663e-09,0.005375467240810394,2.9268140319395673e-06,1.1874362826347351e-08,3.087916411459446e-08,708.0,5.2442828428398055e-05,,,,,,,,,,,,,,,,,
793,aorta_circles,circles,,,,,,,,,,,,,,,58.0,58.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
793,aorta_mask,binary,True,,,,,,,,,,,,,,,,,,,,,,,138075.0,138395.0,320.0,320.0,0.993351900748725,0.9867916121706886,1838.0,0.00013614395289745146
793,aorta_surface,binary,True,,,,,,,,,,,,,,,,,,,,,,,50048.0,50440.0,392.0,392.0,0.9728922856460472,0.9472154400651087,2724.0,0.00020177156022451457
